"company_uuid","company_permalink","category"
"196577d10a8254cd60ce794b7fd383ba","ana-data-consulting-inc","Consulting"
"196577d10a8254cd60ce794b7fd383ba","ana-data-consulting-inc","Services"
"196577d10a8254cd60ce794b7fd383ba","ana-data-consulting-inc","Business Intelligence"
"196577d10a8254cd60ce794b7fd383ba","ana-data-consulting-inc","Software"
"196577d10a8254cd60ce794b7fd383ba","ana-data-consulting-inc","Investment Management"
"196577d10a8254cd60ce794b7fd383ba","ana-data-consulting-inc","Risk Management"
"196577d10a8254cd60ce794b7fd383ba","ana-data-consulting-inc","Finance"
"196577d10a8254cd60ce794b7fd383ba","ana-data-consulting-inc","Accounting"
"196577d10a8254cd60ce794b7fd383ba","ana-data-consulting-inc","FinTech"
"1966843c3293e58c7b2311d8e27d3a97","ge-healthcare","Biotechnology"
"1966843c3293e58c7b2311d8e27d3a97","ge-healthcare","Health Diagnostics"
"196bdd34d66644b90e6c90171ce8f163","nanogen","Biotechnology"
"196bdd34d66644b90e6c90171ce8f163","nanogen","Health Diagnostics"
"1970e2f538c87c0ab19baa4731e9d81a","madeo-technologies-inc-","Unifed Communications"
"1970e2f538c87c0ab19baa4731e9d81a","madeo-technologies-inc-","Analytics"
"1970e2f538c87c0ab19baa4731e9d81a","madeo-technologies-inc-","Telecommunications"
"1970e2f538c87c0ab19baa4731e9d81a","madeo-technologies-inc-","Consulting"
"19764d6cc0e258184d0e73d7cf9a56db","clinical-data","Biotechnology"
"197744c0109db1af69940aaec94e2ed0","transplant-biomedicals","Medical"
"197744c0109db1af69940aaec94e2ed0","transplant-biomedicals","Biotechnology"
"197744c0109db1af69940aaec94e2ed0","transplant-biomedicals","Medical Devices"
"197a14d677270fad0be9e08048f8827f","tiger-analytics","Consulting"
"197a14d677270fad0be9e08048f8827f","tiger-analytics","Big Data Analytics"
"197a14d677270fad0be9e08048f8827f","tiger-analytics","Advertising"
"197a14d677270fad0be9e08048f8827f","tiger-analytics","News"
"197a14d677270fad0be9e08048f8827f","tiger-analytics","Machine Learning"
"198bc83b0e293ac5108db820d0c86e50","arcadia-ecoenergies","Biotechnology"
"198d40a1e8bae2f9a476365113b59b5d","healthsense","Biotechnology"
"198d5dba586b94e69ac1efb2f96d3621","obseva","Biotechnology"
"198f32d94ab9191344885b04ec031d21","ovation-pharmaceuticals","Biotechnology"
"1990151fb5d409631d26cdd20cd313a5","vascular-magnetics","Biotechnology"
"19955dac4dd06349916b760690ca9d18","edusight","Education"
"19955dac4dd06349916b760690ca9d18","edusight","Big Data"
"19955dac4dd06349916b760690ca9d18","edusight","Analytics"
"19955dac4dd06349916b760690ca9d18","edusight","K-12 Education"
"19955dac4dd06349916b760690ca9d18","edusight","All Students"
"19986151b4a27bc16064e512bc5556b1","optiscan-biomedical","Biotechnology"
"199ace3d592ea35d900308ba0544e534","alphateam","Software"
"199ace3d592ea35d900308ba0544e534","alphateam","Big Data"
"199ace3d592ea35d900308ba0544e534","alphateam","Cloud Computing"
"199ace3d592ea35d900308ba0544e534","alphateam","Internet"
"199ace3d592ea35d900308ba0544e534","alphateam","Mobile"
"199ace3d592ea35d900308ba0544e534","alphateam","Web Development"
"199ace3d592ea35d900308ba0544e534","alphateam","Business Intelligence"
"199ace3d592ea35d900308ba0544e534","alphateam","SaaS"
"199f2c082ad5b28adccfc733344a13dd","owlin","Analytics"
"199f2c082ad5b28adccfc733344a13dd","owlin","Social Media"
"199f2c082ad5b28adccfc733344a13dd","owlin","Finance Technology"
"199f2c082ad5b28adccfc733344a13dd","owlin","Finance"
"199f2c082ad5b28adccfc733344a13dd","owlin","FinTech"
"19a02f78e1bb68dae0dafd47da41434d","bdkm","Big Data Analytics"
"19a02f78e1bb68dae0dafd47da41434d","bdkm","Business Intelligence"
"19a02f78e1bb68dae0dafd47da41434d","bdkm","Predictive Analytics"
"19a02f78e1bb68dae0dafd47da41434d","bdkm","Business Analytics"
"19a17bc72d7927fb868cdc1ff9315488","b2b-technologies","Business Intelligence"
"19a17bc72d7927fb868cdc1ff9315488","b2b-technologies","Infrastructure"
"19a17bc72d7927fb868cdc1ff9315488","b2b-technologies","Messaging"
"19a17bc72d7927fb868cdc1ff9315488","b2b-technologies","Cloud Data Services"
"19a468b742cea057e90801efc91bd6dc","mediatrac","Information Technology"
"19a468b742cea057e90801efc91bd6dc","mediatrac","Big Data Analytics"
"19a468b742cea057e90801efc91bd6dc","mediatrac","Big Data"
"19a57c1f9ee1bbea5d2e27a54693f2b2","lipidviro-tech","Biotechnology"
"19a5d10ee4ab83a9401d531a1674d6b9","merganser-biotech","Biotechnology"
"19a66799a2e4833632af7b0cb71cf518","tuq","Analytics"
"19a66799a2e4833632af7b0cb71cf518","tuq","Sales and Marketing"
"19a66799a2e4833632af7b0cb71cf518","tuq","Brand Marketing"
"19a66799a2e4833632af7b0cb71cf518","tuq","Curated Web"
"19a77cb783dcc99a711bbf4c40bfd811","micronet","Analytics"
"19a77cb783dcc99a711bbf4c40bfd811","micronet","Software"
"19a77cb783dcc99a711bbf4c40bfd811","micronet","Systems"
"19aac4f0eeef7f45791508d2cb7e350c","marketing-evolution","Analytics"
"19ae20a5b2fb32947f11390d66ecf2ec","celulas-genetica","Biotechnology"
"19b0b2360cf6878a5b6729a1aeae84ee","parzival","Health Care"
"19b0b2360cf6878a5b6729a1aeae84ee","parzival","Machine Learning"
"19b0b2360cf6878a5b6729a1aeae84ee","parzival","Health Care Information Technology"
"19c41e9bcf701ade1cd71a7927342ad0","shoppist","Machine Learning"
"19c41e9bcf701ade1cd71a7927342ad0","shoppist","Mobile Commerce"
"19c41e9bcf701ade1cd71a7927342ad0","shoppist","Personalization"
"19c7fd1d0eb262839e65156cfc632e01","60east-technologies","Software"
"19c7fd1d0eb262839e65156cfc632e01","60east-technologies","Messaging"
"19c7fd1d0eb262839e65156cfc632e01","60east-technologies","Analytics"
"19c7fd1d0eb262839e65156cfc632e01","60east-technologies","Databases"
"19cb96e5cf8ad47a24376000392640f1","marketapi","Software"
"19cb96e5cf8ad47a24376000392640f1","marketapi","Analytics"
"19d2e5174a6755dbd3a3c3d966eec260","networqx","News"
"19d2e5174a6755dbd3a3c3d966eec260","networqx","Big Data Analytics"
"19d2e5174a6755dbd3a3c3d966eec260","networqx","Apps"
"19d9e57c34b28f2ce5007e26a0f773a3","genelogic","Genetic Testing"
"19d9e57c34b28f2ce5007e26a0f773a3","genelogic","Biotechnology"
"19d9e57c34b28f2ce5007e26a0f773a3","genelogic","Clinical Trials"
"19da9366192a94f58024e82393c93a08","altherx-pharmaceuticals","Biotechnology"
"19dddcc23736fbfd40a098aebdc76a9a","aviata-inc-","Software"
"19dddcc23736fbfd40a098aebdc76a9a","aviata-inc-","Messaging"
"19dddcc23736fbfd40a098aebdc76a9a","aviata-inc-","Big Data Analytics"
"19dddcc23736fbfd40a098aebdc76a9a","aviata-inc-","Marketing Automation"
"19dddcc23736fbfd40a098aebdc76a9a","aviata-inc-","Direct Marketing"
"19dddcc23736fbfd40a098aebdc76a9a","aviata-inc-","Surveys"
"19dddcc23736fbfd40a098aebdc76a9a","aviata-inc-","Reviews and Recommendations"
"19e5ee3900e7db11838041839fbcbf34","comprehensive-care","Biotechnology"
"19e890403d3ffaf266707e4fb9eecf36","shape-pharmaceuticals","Biotechnology"
"19efd809bf8265ec63d0648598622151","rebiotix","Biotechnology"
"19f5d8796220b30e6c3e79dfa696ff37","www-officetimer-com","Human Resource Automation"
"19f5d8796220b30e6c3e79dfa696ff37","www-officetimer-com","Human Resources"
"19f5d8796220b30e6c3e79dfa696ff37","www-officetimer-com","Internet Technology"
"19f61ae24a2ffe84ad56d5de4a0d5747","statwolf","Information Technology"
"19f61ae24a2ffe84ad56d5de4a0d5747","statwolf","Interface Design"
"19f61ae24a2ffe84ad56d5de4a0d5747","statwolf","Visual Search"
"19f61ae24a2ffe84ad56d5de4a0d5747","statwolf","Data Mining"
"19f75631f0d94b16552aa3e5d4ae557b","zocom","Business Intelligence"
"19f75631f0d94b16552aa3e5d4ae557b","zocom","Business Development"
"19f75631f0d94b16552aa3e5d4ae557b","zocom","Services"
"19f8e4101dd244b5f3d7e1f2eb93d470","cryo-cell-international","Biotechnology"
"19ffe43e982ce8d2f353a99686d4d1b0","audigist-com","Marketing Automation"
"19ffe43e982ce8d2f353a99686d4d1b0","audigist-com","Publishing"
"19ffe43e982ce8d2f353a99686d4d1b0","audigist-com","Application Platforms"
"1a0810113c3e9c2f4d969e348624dc24","rinat","Biotechnology"
"1a0810113c3e9c2f4d969e348624dc24","rinat","Bioinformatics"
"1a0810113c3e9c2f4d969e348624dc24","rinat","Therapeutics"
"1a0a9018002bac429b659a1779e57c81","econda","Internet"
"1a0a9018002bac429b659a1779e57c81","econda","Analytics"
"1a0a9018002bac429b659a1779e57c81","econda","Technology"
"1a13f29ff640dce152617f832fe17273","seragon-pharmaceuticals","Biotechnology"
"1a14920ba463381e7fb04c0e9d73fb51","startupbootcamp-istanbul","Startups"
"1a14920ba463381e7fb04c0e9d73fb51","startupbootcamp-istanbul","Business Development"
"1a14920ba463381e7fb04c0e9d73fb51","startupbootcamp-istanbul","Business Intelligence"
"1a221da05e022eac2cca7c7ad79685b7","spotright","Analytics"
"1a221da05e022eac2cca7c7ad79685b7","spotright","Social Media Marketing"
"1a221da05e022eac2cca7c7ad79685b7","spotright","Big Data"
"1a2714a430874063459ca0201ae469e8","target-info-labs","Advertising"
"1a2714a430874063459ca0201ae469e8","target-info-labs","Semantic Search"
"1a2714a430874063459ca0201ae469e8","target-info-labs","Internet Marketing"
"1a2714a430874063459ca0201ae469e8","target-info-labs","SEO"
"1a2714a430874063459ca0201ae469e8","target-info-labs","Analytics"
"1a2714a430874063459ca0201ae469e8","target-info-labs","Brand Marketing"
"1a2714a430874063459ca0201ae469e8","target-info-labs","Business Services"
"1a2b06936195502fbfaa2dbf0aa2d1c9","cellumen","Biotechnology"
"1a31bc79db5544273263e805a38aa8e9","cipla","Biotechnology"
"1a33850032a2fa5001cbb16396c6067f","troglo","Retail Technology"
"1a33850032a2fa5001cbb16396c6067f","troglo","Bridging Online and Offline"
"1a33850032a2fa5001cbb16396c6067f","troglo","Big Data Analytics"
"1a36a6e1120a61bcefd8cb729e08b16b","abraresto","Hospitality"
"1a36a6e1120a61bcefd8cb729e08b16b","abraresto","Social Media Platforms"
"1a36a6e1120a61bcefd8cb729e08b16b","abraresto","Restaurants"
"1a36a6e1120a61bcefd8cb729e08b16b","abraresto","Content Discovery"
"1a37eaafb49e68d4399047b8e09708d9","centerfield-media","Media"
"1a37eaafb49e68d4399047b8e09708d9","centerfield-media","Marketing Automation"
"1a37eaafb49e68d4399047b8e09708d9","centerfield-media","Search Marketing"
"1a42db1f7c14c26aa2368aa6048fdfc9","brighton-biotech","Biotechnology"
"1a42db1f7c14c26aa2368aa6048fdfc9","brighton-biotech","Medical"
"1a42db1f7c14c26aa2368aa6048fdfc9","brighton-biotech","Health Care"
"1a5328584cc94cdb18deaa4dd320f08f","bizyhood","Local Businesses"
"1a5328584cc94cdb18deaa4dd320f08f","bizyhood","Customer Service"
"1a5328584cc94cdb18deaa4dd320f08f","bizyhood","Reputation"
"1a5328584cc94cdb18deaa4dd320f08f","bizyhood","Social Search"
"1a5328584cc94cdb18deaa4dd320f08f","bizyhood","Marketing Automation"
"1a5356dfc5cb927a18dbd3e0808fb775","mako-surgical","Biotechnology"
"1a5356dfc5cb927a18dbd3e0808fb775","mako-surgical","Medical Devices"
"1a54e817f72b7804798334007b18ac7f","touchxpay","Biotechnology"
"1a54e817f72b7804798334007b18ac7f","touchxpay","Mobile Payments"
"1a5a673cc05b20ed1ac6b680be245e39","sprint-bioscience","Biotechnology"
"1a5e82aa3c50494667c5e58fffe51e3a","inion","Biotechnology"
"1a5e82aa3c50494667c5e58fffe51e3a","inion","Health Care Information Technology"
"1a5f8bb12508a96f084c7825887f9519","brownbook-net-database","Data Mining"
"1a5f8bb12508a96f084c7825887f9519","brownbook-net-database","Web Development"
"1a5f8bb12508a96f084c7825887f9519","brownbook-net-database","Outsourcing"
"1a5f8bb12508a96f084c7825887f9519","brownbook-net-database","Internet Service Providers"
"1a5f8bb12508a96f084c7825887f9519","brownbook-net-database","Product Development Services"
"1a5f8bb12508a96f084c7825887f9519","brownbook-net-database","Small and Medium Businesses"
"1a5f8bb12508a96f084c7825887f9519","brownbook-net-database","Offline Businesses"
"1a5f8bb12508a96f084c7825887f9519","brownbook-net-database","Web Tools"
"1a639172858ca3f4fe66837f0877ba04","managility","Analytics"
"1a68566f370761e9913957c97747cafc","polytherics","Biotechnology"
"1a68a0b1f96f1b59e436baad24b143ec","knowledge-flow","Software"
"1a68a0b1f96f1b59e436baad24b143ec","knowledge-flow","Knowledge Management"
"1a68a0b1f96f1b59e436baad24b143ec","knowledge-flow","Business Intelligence"
"1a6f9236acd3fc1671b09d53c9760823","daylight-solutions","Biotechnology"
"1a6f9236acd3fc1671b09d53c9760823","daylight-solutions","Health Diagnostics"
"1a72b562df2dbe128c1517269ae1aaec","celmatix","Biotechnology"
"1a7a68485e04aa89849a634632dca2d4","velocidata","Analytics"
"1a7ed5f61b3d5e1e5a0f9d0edeb97c1c","body-pass","E-Commerce"
"1a7ed5f61b3d5e1e5a0f9d0edeb97c1c","body-pass","Online Shopping"
"1a7ed5f61b3d5e1e5a0f9d0edeb97c1c","body-pass","3D"
"1a7ed5f61b3d5e1e5a0f9d0edeb97c1c","body-pass","Fashion"
"1a7ed5f61b3d5e1e5a0f9d0edeb97c1c","body-pass","Image Recognition"
"1a7ed5f61b3d5e1e5a0f9d0edeb97c1c","body-pass","Computer Vision"
"1a7ed5f61b3d5e1e5a0f9d0edeb97c1c","body-pass","Hardware"
"1a7ed5f61b3d5e1e5a0f9d0edeb97c1c","body-pass","Enterprise Software"
"1a7ed5f61b3d5e1e5a0f9d0edeb97c1c","body-pass","Medical"
"1a7ed5f61b3d5e1e5a0f9d0edeb97c1c","body-pass","Mobile"
"1a84b435faf02eb304b70b303b8f2e33","stanford-technology-group","Internet"
"1a84b435faf02eb304b70b303b8f2e33","stanford-technology-group","Software"
"1a84b435faf02eb304b70b303b8f2e33","stanford-technology-group","Analytics"
"1a868dd1b486d2c24157cc8dab00b3c7","konolabs-inc-","Business Productivity"
"1a868dd1b486d2c24157cc8dab00b3c7","konolabs-inc-","iOS"
"1a868dd1b486d2c24157cc8dab00b3c7","konolabs-inc-","Android"
"1a868dd1b486d2c24157cc8dab00b3c7","konolabs-inc-","Machine Learning"
"1a868dd1b486d2c24157cc8dab00b3c7","konolabs-inc-","Artificial Intelligence"
"1a89d1b48ac207ad4ac0c6d154abe835","synaffix","Biotechnology"
"1aa80aa6abc7af421ea3dd7838696c73","actucast","Analytics"
"1aabb250f6898777668b3e1400b2ed4c","herborium-group","Biotechnology"
"1aad21d81d3031986b50ca7790663928","oerlikon","Machine Learning"
"1aae6c30e2fafe468e42c537659dda50","lux-bio-group","Biotechnology"
"1ab19f8cadadaf657d516d834f7a9c70","serono-international","Biotechnology"
"1ab19f8cadadaf657d516d834f7a9c70","serono-international","Pharmaceuticals"
"1ab19f8cadadaf657d516d834f7a9c70","serono-international","Neuroscience"
"1ac87e7cebfb420a9277712f0a6c71dd","biodtech","Biotechnology"
"1ac87e7cebfb420a9277712f0a6c71dd","biodtech","Nutraceutical"
"1ac87e7cebfb420a9277712f0a6c71dd","biodtech","Therapeutics"
"1acd3791afabedf48f1c0ff263ba6058","posiba","Analytics"
"1ad2fad05e86d9ef5740fc80e32c6fc6","rarelogic","Big Data Analytics"
"1ad2fad05e86d9ef5740fc80e32c6fc6","rarelogic","Marketing Automation"
"1ad2fad05e86d9ef5740fc80e32c6fc6","rarelogic","Email Marketing"
"1ad2fad05e86d9ef5740fc80e32c6fc6","rarelogic","Predictive Analytics"
"1ad51a4e3416957005b79420e4e8d5fc","uniqure","Biotechnology"
"1ad51a4e3416957005b79420e4e8d5fc","uniqure","Health Care"
"1ae0cfa4079df86ebbe93f700e580c59","click-control-marketing","Marketing Automation"
"1ae16103817d8c472b52ec73efc3643f","sparked","Analytics"
"1ae16103817d8c472b52ec73efc3643f","sparked","Big Data"
"1ae16103817d8c472b52ec73efc3643f","sparked","Predictive Analytics"
"1ae16103817d8c472b52ec73efc3643f","sparked","Marketing Automation"
"1ae3c5de5cc3d751e93187292fb01139","pixlcloud","Visualization"
"1ae3c5de5cc3d751e93187292fb01139","pixlcloud","Cyber Security"
"1ae3c5de5cc3d751e93187292fb01139","pixlcloud","Big Data Analytics"
"1ae3c5de5cc3d751e93187292fb01139","pixlcloud","Information Technology"
"1ae4170f80912db40901ec5df0b85643","vaxgen","Biotechnology"
"1aea32c760841b35bfdc2b0f9c310000","vero-analytics","Analytics"
"1aea32c760841b35bfdc2b0f9c310000","vero-analytics","Business Intelligence"
"1aea32c760841b35bfdc2b0f9c310000","vero-analytics","Big Data"
"1aea32c760841b35bfdc2b0f9c310000","vero-analytics","Enterprise Software"
"1aece70f597aee3f89d3df7f09dcb09e","the-peckham-society","Biotechnology"
"1af21e80b2c8e1c2aec7f975fe6f4cfc","new-wave-foods","Biotechnology"
"1af21e80b2c8e1c2aec7f975fe6f4cfc","new-wave-foods","Material Science"
"1af21e80b2c8e1c2aec7f975fe6f4cfc","new-wave-foods","Specialty Foods"
"1af3178ca9568ab4b6b8fc345f334abc","tempo","Analytics"
"1af3178ca9568ab4b6b8fc345f334abc","tempo","Databases"
"1af3178ca9568ab4b6b8fc345f334abc","tempo","Services"
"1af3178ca9568ab4b6b8fc345f334abc","tempo","Finance"
"1af3178ca9568ab4b6b8fc345f334abc","tempo","FinTech"
"1afe594c3e8454b86ff4e4c42928deb6","context-matters","Analytics"
"1afeb9b9b39158fb7a9822175b2d5229","global-registry-of-biorepositories","Biotechnology"
"1b04c9dff8600fc0ec01ba24e4394f04","advanced-ophthalmic-pharma","Biotechnology"
"1b0db7c1ae8ee673a8819559dfecb142","antibe-therapeutics","Biotechnology"
"1b0e907cec826c003c76aa7fc6277cd2","revance-therapeutics","Biotechnology"
"1b0e907cec826c003c76aa7fc6277cd2","revance-therapeutics","Health Care"
"1b130a9b8d10e42f74338808e9df674a","kerafast","Biotechnology"
"1b13a8ac64a68e0b25b5521088c41e78","cartheur","Software"
"1b13a8ac64a68e0b25b5521088c41e78","cartheur","Analytics"
"1b13a8ac64a68e0b25b5521088c41e78","cartheur","Medical"
"1b13a8ac64a68e0b25b5521088c41e78","cartheur","Wireless"
"1b13a8ac64a68e0b25b5521088c41e78","cartheur","Robotics"
"1b1c0b9bc6c7e3c4cd7b31522d5bcd85","invoicesharing","Analytics"
"1b1c0b9bc6c7e3c4cd7b31522d5bcd85","invoicesharing","Software"
"1b1c0b9bc6c7e3c4cd7b31522d5bcd85","invoicesharing","Financial Services"
"1b1c0b9bc6c7e3c4cd7b31522d5bcd85","invoicesharing","Accounting"
"1b1eb6be6c6c7f6a7bf05b1887f3b21b","applied-biomimetic","Biotechnology"
"1b1fea94419c445141b2dc60dfc6f2a9","mall-connect","Advertising"
"1b1fea94419c445141b2dc60dfc6f2a9","mall-connect","Retail"
"1b1fea94419c445141b2dc60dfc6f2a9","mall-connect","Sales and Marketing"
"1b1fea94419c445141b2dc60dfc6f2a9","mall-connect","Analytics"
"1b26db0072f08d8e4d6447a48c3259f6","pivotstream","Biotechnology"
"1b3347baae07785888559e271851f6fd","helix-biomedix","Biotechnology"
"1b3539f8f1020ffd665a7b1b3ad16c49","tela-bio","Biotechnology"
"1b38a542939aae9bb1d329314b9c9949","smithkline-and-french","Biotechnology"
"1b38a542939aae9bb1d329314b9c9949","smithkline-and-french","Bio-Pharm"
"1b38a542939aae9bb1d329314b9c9949","smithkline-and-french","Technology"
"1b38a542939aae9bb1d329314b9c9949","smithkline-and-french","Pharmaceuticals"
"1b397b1bf110f506e9485b0d08716438","antriabio","Biotechnology"
"1b47edbc234104392a940d7323aa394d","platfora","Software"
"1b47edbc234104392a940d7323aa394d","platfora","Analytics"
"1b4992c25ccbb6b61e96af580f263c32","analyttica","Information Technology"
"1b4992c25ccbb6b61e96af580f263c32","analyttica","Analytics"
"1b4992c25ccbb6b61e96af580f263c32","analyttica","New Product Development"
"1b4992c25ccbb6b61e96af580f263c32","analyttica","Predictive Analytics"
"1b50aa605932df39cdf560bd6fa02930","kyruus","Analytics"
"1b50aa605932df39cdf560bd6fa02930","kyruus","Physicians"
"1b50aa605932df39cdf560bd6fa02930","kyruus","Health Care"
"1b5668bf477234bf5c1daf4253c8a737","alnara-pharmaceuticals","Biotechnology"
"1b5668bf477234bf5c1daf4253c8a737","alnara-pharmaceuticals","Health and Wellness"
"1b5692a2825b7c2be4976c2198e5154e","mgv","Analytics"
"1b5692a2825b7c2be4976c2198e5154e","mgv","Information Services"
"1b5692a2825b7c2be4976c2198e5154e","mgv","Health Diagnostics"
"1b5692a2825b7c2be4976c2198e5154e","mgv","Monetization"
"1b5dc4c5cf18785ce8e5e06b8b86c914","red-zebra","Loyalty Programs"
"1b5dc4c5cf18785ce8e5e06b8b86c914","red-zebra","Analytics"
"1b5dc4c5cf18785ce8e5e06b8b86c914","red-zebra","Finance Technology"
"1b5dc4c5cf18785ce8e5e06b8b86c914","red-zebra","FinTech"
"1b66e6a3189ef91e9c8f699d7fa57bfa","explain-my-surgery","Biotechnology"
"1b7381fddb7198f4738d6acc1d2ffae5","audigence","Biotechnology"
"1b75020516d727922bedee2255dd8886","securisyn-medical","Biotechnology"
"1b756d11350d808c4c4910f1acd401e3","videojuicer","Photography"
"1b756d11350d808c4c4910f1acd401e3","videojuicer","Video Streaming"
"1b756d11350d808c4c4910f1acd401e3","videojuicer","Video"
"1b756d11350d808c4c4910f1acd401e3","videojuicer","Analytics"
"1b773c6d4c1b76d2abe17cd369e0a00d","realizeit-by-cckf","Education"
"1b773c6d4c1b76d2abe17cd369e0a00d","realizeit-by-cckf","Intelligent Systems"
