"company_uuid","company_permalink","funding_type","series","announced_on","money_raised_usd"
"b1e29af9941a2cbafaeeb7264548b6a6","apellis-pharmaceuticals","venture",NA,"2010-05-21",1700000
"b1e29af9941a2cbafaeeb7264548b6a6","apellis-pharmaceuticals","venture",NA,"2011-06-20",2967500
"b1e29af9941a2cbafaeeb7264548b6a6","apellis-pharmaceuticals","venture",NA,"2014-08-27",17842487
"b1e29af9941a2cbafaeeb7264548b6a6","apellis-pharmaceuticals","venture","C","2014-12-02",3.3e+07
"4698bf38e1b8c2a0651f6e7eee75a1e2","apeptico-forschung-und-entwicklung","venture","a","2010-08-05",3950000
"4c7b1306a1a83d3340cbb6936154b2a8","aperiomics","seed",NA,"2015-04-01",375000
"ab7d195a33d08b0c076910cf9146f73c","aperion-biologics","venture","C","2008-06-24",12430000
"ab7d195a33d08b0c076910cf9146f73c","aperion-biologics","venture",NA,"2011-05-31",4500000
"ab7d195a33d08b0c076910cf9146f73c","aperion-biologics","venture","D","2013-02-13",939942
"f240d0cbef122d6bf56c56500e2100bd","apertus-pharmaceuticals","grant",NA,"2011-01-01",NA
"a9d982a8e6127b412b19699b019b08c5","apervi",NA,NA,NA,NA
"c463cb90ba327446b99420564b957fd5","pervasive-health","debt_financing",NA,"2012-12-11",1593787
"c463cb90ba327446b99420564b957fd5","pervasive-health","venture","1","2013-06-07",1400000
"c463cb90ba327446b99420564b957fd5","pervasive-health","venture","1","2015-01-07",1.8e+07
"9dc9e31289720fae394278974dccfdf2","apex-therapeutics","seed",NA,"2013-06-20",2488899
"9dc9e31289720fae394278974dccfdf2","apex-therapeutics","seed",NA,"2010-10-01",NA
"9dc9e31289720fae394278974dccfdf2","apex-therapeutics","seed",NA,"2015-06-24",275000
"ec34573be0f07ab7ff8e31905e910d8b","apexigen","venture","a","2013-08-06",2e+07
"d2fe4b513c69309fb0f8ebb7be4a76f4","apextwo",NA,NA,NA,NA
"43e38dc395d88cdffd636ce5b0672b9b","aphios","grant",NA,"2012-01-24",2400000
"70b156a2084cd93215edd167d2b43d1c","aphton-corporation",NA,NA,NA,NA
"df2a9a26cc24166380439729325f3829","api-healthcare",NA,NA,NA,NA
"38f980fc57826b7b557520077bc0884f","api-ring",NA,NA,NA,NA
"9e675c126f6c95764e07261af25648f1","api-ai","venture","B","2014-07-18",2600000
"9e675c126f6c95764e07261af25648f1","api-ai","venture","A","2012-05-25",3e+06
"9e675c126f6c95764e07261af25648f1","api-ai","undisclosed",NA,"2014-01-30",NA
"9e675c126f6c95764e07261af25648f1","api-ai","venture","C","2015-08-19",3e+06
"e4dc3e2df117d94263de6410084e5852","apiary","angel",NA,"2011-12-23",120000
"e4dc3e2df117d94263de6410084e5852","apiary","seed",NA,"2013-09-17",1630000
"e4dc3e2df117d94263de6410084e5852","apiary","venture","1","2015-08-18",6800000
"d056a30d3d6cec15cf8593ab95f66b4f","apicube",NA,NA,NA,NA
"bb06173ecb672e07539411d3aa9c44ac","apieron","venture","a","2003-01-01",4600000
"bb06173ecb672e07539411d3aa9c44ac","apieron","venture","b","2005-01-01",1.6e+07
"bb06173ecb672e07539411d3aa9c44ac","apieron","venture","c","2007-06-29",1.7e+07
"bb06173ecb672e07539411d3aa9c44ac","apieron","venture","d","2009-06-02",5900000
"86b37081816439e60bf0dfc68c137b93","apifix","venture","b","2013-10-22",NA
"efad90212d49929965dc59128176aea3","apim-therapeutics","undisclosed",NA,"2011-11-10",NA
"7d394385c32331849b96af3d7b35e338","apimetrics","seed",NA,"2014-09-30",150000
"7d394385c32331849b96af3d7b35e338","apimetrics","seed",NA,"2015-02-17",5e+05
"665c5cc54682f0d4b652ca1926ee9e74","apitope","venture","B","2015-09-29",13456610
"3d41064546bc605d6a34f511187b3f68","apixio","venture","a","2009-12-30",501252
"3d41064546bc605d6a34f511187b3f68","apixio","venture","a","2011-03-23",2785999
"3d41064546bc605d6a34f511187b3f68","apixio","venture",NA,"2012-08-16",5791918
"3d41064546bc605d6a34f511187b3f68","apixio","venture","C","2014-05-27",13500000
"bad9026f5f98e4d2e5bee523f801a1c7","apmetrix","undisclosed",NA,"2013-09-22",NA
"b9007e6aeebf42d6834c73ad90b5aa5a","apofore","venture",NA,"2011-08-01",5e+05
"98330431efef05c4fd83b9db0dcade70","apogenix","venture","c","2012-02-28",1e+07
"d250f5e2549deed0469ad00220f96345","apollo-endosurgery","venture","A","2007-10-08",11500000
"d250f5e2549deed0469ad00220f96345","apollo-endosurgery","venture",NA,"2012-02-06",47600000
"d250f5e2549deed0469ad00220f96345","apollo-endosurgery","debt_financing",NA,"2013-12-18",5e+07
"d250f5e2549deed0469ad00220f96345","apollo-endosurgery","private_equity",NA,"2013-12-18",4e+07
"d250f5e2549deed0469ad00220f96345","apollo-endosurgery","debt_financing",NA,"2009-03-23",3e+06
"d250f5e2549deed0469ad00220f96345","apollo-endosurgery","venture",NA,"2013-07-03",5e+06
"d250f5e2549deed0469ad00220f96345","apollo-endosurgery","debt_financing",NA,"2015-03-10",5e+07
"d250f5e2549deed0469ad00220f96345","apollo-endosurgery","venture","C","2014-08-01",60727392
"b8eee9cb3fb9d6eb181f3366e0b8fe6e","apomio","angel",NA,"2008-02-01",NA
"bcd9014c74e928e43dfb88ad73ff4485","aponia-laboratories","debt_financing",NA,"2011-01-31",782000
"bcd9014c74e928e43dfb88ad73ff4485","aponia-laboratories","venture",NA,"2012-03-06",460000
"bcd9014c74e928e43dfb88ad73ff4485","aponia-laboratories","venture",NA,"2013-01-31",3271712
"bcd9014c74e928e43dfb88ad73ff4485","aponia-laboratories","venture",NA,"2015-03-27",1169025
"0ae864672bd0c9cbfb0887fd3ad67396","apoptos",NA,NA,NA,NA
"966eb701f1f5c767fb63378e5cb3aad3","aposense","venture",NA,"2008-08-20",7300000
"966eb701f1f5c767fb63378e5cb3aad3","aposense","venture",NA,"2010-05-23",3e+06
"966eb701f1f5c767fb63378e5cb3aad3","aposense","venture",NA,"2006-11-09",1.2e+07
"53bd344f78d4a103fe85d6df9b0ac88d","apovax","debt_financing",NA,"2012-11-27",125000
"53bd344f78d4a103fe85d6df9b0ac88d","apovax","debt_financing",NA,"2011-12-07",250000
"5836bc324cc0e2ee8aefe6e577f068b7","app-annie","venture","E","2016-01-13",6.3e+07
"5836bc324cc0e2ee8aefe6e577f068b7","app-annie","venture","b","2012-08-14",6e+06
"5836bc324cc0e2ee8aefe6e577f068b7","app-annie","venture","a","2011-07-07",1e+06
"5836bc324cc0e2ee8aefe6e577f068b7","app-annie","venture","c","2013-09-18",1.5e+07
"5836bc324cc0e2ee8aefe6e577f068b7","app-annie","venture","C","2014-05-28",1.7e+07
"5836bc324cc0e2ee8aefe6e577f068b7","app-annie","venture","D","2015-01-13",5.5e+07
"b7f2c7f33ff3b54403dd93da9d840494","app-enlight",NA,NA,NA,NA
"bfa47cd55474612c8f2ab389d07a23ba","app-insights",NA,NA,NA,NA
"1bc72622561e4c54264d698becc16639","app2you","grant",NA,"2009-07-01",129000
"1bc72622561e4c54264d698becc16639","app2you","grant",NA,"2012-06-26",577000
"1bc72622561e4c54264d698becc16639","app2you","seed",NA,"2009-04-11",40000
"2c07ea202d0fb7be55ed03851c6f0689","appanalytics","seed",NA,"2015-01-16",3e+05
"cefc4686b2b8f99750cf195c564a640a","appboy","venture","A","2013-11-06",5e+06
"cefc4686b2b8f99750cf195c564a640a","appboy","venture","B","2014-10-02",1.5e+07
"cefc4686b2b8f99750cf195c564a640a","appboy","seed",NA,"2011-11-23",1e+06
"cefc4686b2b8f99750cf195c564a640a","appboy","seed",NA,"2012-03-26",1500000
"2f87b4e0c900c48343c33c6a17c65a27","appcard","venture","a","2012-01-01",6500000
"e88ce2e7c8e33f20c149b5294555ea00","appcase",NA,NA,NA,NA
"f8a6542c23ababe6417b4e467670ccaa","appcoach","venture","A","2015-09-01",1e+07
"19502c06fd8eecb8641956d1b48a8022","apperio","seed",NA,"2014-04-30",5e+05
"19502c06fd8eecb8641956d1b48a8022","apperio","seed",NA,"2013-09-06",NA
"599f9384ff91c66f7a8d1af862832644","appfigures",NA,NA,NA,NA
"a8e96458ed4110f31e4caaed50371189","appfirst","venture","a","2011-09-06",4e+06
"a8e96458ed4110f31e4caaed50371189","appfirst","venture",NA,"2009-06-12",1e+06
"a8e96458ed4110f31e4caaed50371189","appfirst","venture","b","2012-12-06",8700000
"a8e96458ed4110f31e4caaed50371189","appfirst","seed",NA,"2010-07-01",1500000
"a8e96458ed4110f31e4caaed50371189","appfirst","debt_financing",NA,"2014-05-23",2650000
"a8e96458ed4110f31e4caaed50371189","appfirst","debt_financing",NA,"2015-02-10",2175000
"e0b015b487d232e573d4c5ae46b1c9d3","appfluent-technology","venture","a","2005-04-04",4100000
"a126bf95cd995b71efa1b826f62bfb84","appforma","seed",NA,"2014-02-25",80000
"a126bf95cd995b71efa1b826f62bfb84","appforma","seed",NA,"2013-03-05",375000
"a126bf95cd995b71efa1b826f62bfb84","appforma","seed",NA,"2013-02-01",1745000
"94561f428f135062df19970abf9cf9ff","appfusions",NA,NA,NA,NA
"626510c269c696dfcafe608968af40ae","appier","venture","B","2015-11-03",2.3e+07
"626510c269c696dfcafe608968af40ae","appier","venture","A","2014-06-18",6e+06
"376ab225e0caa54872ff73c5ccccabd2","appiness","seed",NA,"2015-08-01",768001
"376ab225e0caa54872ff73c5ccccabd2","appiness","grant",NA,"2015-07-20",463628
"0c08139ffeb1c534aae4d92ba3523d10","appistry-inc","venture","D","2011-08-02",8100000
"0c08139ffeb1c534aae4d92ba3523d10","appistry-inc","venture","b","2007-01-01",10500000
"0c08139ffeb1c534aae4d92ba3523d10","appistry-inc","venture","c","2009-01-01",3e+06
"0c08139ffeb1c534aae4d92ba3523d10","appistry-inc","venture","E","2012-05-16",5847751
"0c08139ffeb1c534aae4d92ba3523d10","appistry-inc","venture","a","2005-10-23",8500000
"0c08139ffeb1c534aae4d92ba3523d10","appistry-inc","debt_financing",NA,"2012-09-13",1500000
"0c08139ffeb1c534aae4d92ba3523d10","appistry-inc","debt_financing",NA,"2015-02-20",10250000
"df40fcc755db024f90e4ef0d22c09d34","appkay",NA,NA,NA,NA
"74c84d64345fb8d9f5bfdcfca6580e93","applause","venture","E","2014-01-14",4.3e+07
"74c84d64345fb8d9f5bfdcfca6580e93","applause","venture","C","2010-09-13",1.3e+07
"74c84d64345fb8d9f5bfdcfca6580e93","applause","venture","A","2007-10-01",2300000
"74c84d64345fb8d9f5bfdcfca6580e93","applause","venture","d","2011-12-05",1.7e+07
"74c84d64345fb8d9f5bfdcfca6580e93","applause","seed",NA,"2006-01-01",5e+05
"74c84d64345fb8d9f5bfdcfca6580e93","applause","venture","b","2008-12-01",5e+06
"fd695d7e0c1ef730af2618147b14477c","applera-corporation",NA,NA,NA,NA
"7e7d33d12c216237beeb1cfc3a94d062","applicata",NA,NA,NA,NA
"f795e404c2680b650f7cdc3667fcddd2","applied-algo",NA,NA,NA,NA
"b612bc69c1dda92ea349a5b767922df8","applied-biocode","private_equity",NA,"2012-12-06",1250000
"b612bc69c1dda92ea349a5b767922df8","applied-biocode","venture",NA,"2012-11-26",7000080
"719f76b7e0f650abd304b93d1a24391c","applied-biomath","venture",NA,"2015-05-21",505200
"1b1eb6be6c6c7f6a7bf05b1887f3b21b","applied-biomimetic","undisclosed",NA,"2010-06-01",NA
"d20ff9c2757a238749f7cea3b24461c0","applied-bioresearch","venture",NA,"2012-09-07",250000
"bb8129a7aad6aa3474aee065cc6efa4e","applied-biosystems",NA,NA,NA,NA
"2ce5aa975cfeb43f795834348552799d","applied-brain-research",NA,NA,NA,NA
"20dd4af56ee28dab090f214863ac2dd3","applied-cell-sciences",NA,NA,NA,NA
"a7f3078fd6395d04f2db6d0bc549fd75","applied-cell-technology","venture","A","2013-08-01",NA
"fc2780c80f6bd7cf8d6955e009f9e1a0","applied-direct-services-corporation-adsc",NA,NA,NA,NA
"12530a8120d16de53d83459f528435ad","applied-genetics-technologies-corporation","venture","b","2012-11-19",37500000
"12530a8120d16de53d83459f528435ad","applied-genetics-technologies-corporation","debt_financing",NA,"2012-05-03",750000
"12530a8120d16de53d83459f528435ad","applied-genetics-technologies-corporation","venture","b","2003-11-01",2.7e+07
"12530a8120d16de53d83459f528435ad","applied-genetics-technologies-corporation","venture","c","2009-06-09",11800000
"12530a8120d16de53d83459f528435ad","applied-genetics-technologies-corporation","grant",NA,"2010-09-14",1e+06
"a3b4fb4b906a9c305a1e5fa4dc435d48","applied-genomics",NA,NA,NA,NA
"9ce4dc8a2aaf82910668dd55bedb6565","applied-immune-technologies","venture",NA,"2010-04-26",4e+06
"f46b22d6b5b98abbc81d85ec802c63bd","applied-immunesciences",NA,NA,NA,NA
"7f4b18c90ee99390c2ee21ce04a64f95","applied-logic-nigeria","seed",NA,"2011-07-27",NA
"7f4b18c90ee99390c2ee21ce04a64f95","applied-logic-nigeria","convertible_note",NA,"2010-05-01",NA
"7f4b18c90ee99390c2ee21ce04a64f95","applied-logic-nigeria","seed",NA,"2008-06-01",NA
"438e8484d0208f3f2da6dd6b2e368a1d","applied-matter",NA,NA,NA,NA
"fbf55be481f582297370910a681dc734","applied-molecular-evolution",NA,NA,NA,NA
"71bd6f231b0a4884a3ed121a4698630a","applied-nanotech-holdings",NA,NA,NA,NA
"d2a01765baa3a695fcbafd5e48a6badc","applied-proteomics","venture",NA,"2012-02-06",22500000
"d2a01765baa3a695fcbafd5e48a6badc","applied-proteomics","venture","1","2013-08-20",2.8e+07
"d2a01765baa3a695fcbafd5e48a6badc","applied-proteomics","debt_financing",NA,"2012-04-27",22499993
"557ca174c9ba0ee03c53eaf64bf1a608","applied-spectral-imaging-inc",NA,NA,NA,NA
"2688ff4cd8662818240eb69fc9ee782c","applied-stemcell","venture","b","2010-03-19",1880022
"2688ff4cd8662818240eb69fc9ee782c","applied-stemcell","venture",NA,"2013-03-26",2640741
"5459e9ee645cd27b54388cb84dac7813","applied-technical-systems",NA,NA,NA,NA
"c7833e0267e2f52a41196ab1b9f2a912","applymap","seed",NA,"2014-03-15",90000
"3e9e6bfbcde8641de5c07e29a95d76e1","appnovation-technologies",NA,NA,NA,NA
"82b4d131d5486bba77bf81782c24ac33","appraisalchief-com-appraisal-data-entry-services-india",NA,NA,NA,NA
"1696d0cc83e61edf3e39ec9bb1309cad","apprankcorner",NA,NA,NA,NA
"6f20b9e11ceed34962ad578d5981e562","musichype","seed",NA,"2010-02-01",135000
"6f20b9e11ceed34962ad578d5981e562","musichype","seed",NA,"2010-12-01",450000
"6f20b9e11ceed34962ad578d5981e562","musichype","angel",NA,"2012-02-01",415000
"bc914c1e5a95aecc6b48c99a70f20192","apps-run-the-world",NA,NA,NA,NA
"0f40de2990e2e02b181ac4f912cbf32e","appsbee-solutions",NA,NA,NA,NA
"2244cee540962cc63f66e443ea4364e9","appsignal",NA,NA,NA,NA
"4162c62351df18d95de5a8439e74be9d","appslingr","seed",NA,"2013-07-10",28000
"f8857822e3215c001642cdc76f0c7fdd","appsocially","seed",NA,"2013-04-24",NA
"a5e40f8ac1fd2e05af451ff750bb0219","apptaply",NA,NA,NA,NA
"64326d74eb264ee2f9638717fd016550","apptek",NA,NA,NA,NA
"d78c8e35073a0401a72d2e2d97f438ec","apptics",NA,NA,NA,NA
"55554c88f7f0546cf755b6b6a8aaf5c9","apptopia","seed",NA,"2012-07-26",5e+05
"55554c88f7f0546cf755b6b6a8aaf5c9","apptopia","seed",NA,"2013-02-14",NA
"55554c88f7f0546cf755b6b6a8aaf5c9","apptopia","seed",NA,"2011-10-01",110000
"55554c88f7f0546cf755b6b6a8aaf5c9","apptopia","seed",NA,"2013-08-07",150000
"55554c88f7f0546cf755b6b6a8aaf5c9","apptopia","seed",NA,"2012-04-05",2e+05
"55554c88f7f0546cf755b6b6a8aaf5c9","apptopia","seed",NA,"2013-07-30",565000
"55554c88f7f0546cf755b6b6a8aaf5c9","apptopia","seed",NA,"2011-11-08",105000
"55554c88f7f0546cf755b6b6a8aaf5c9","apptopia","seed",NA,"2013-01-17",137000
"080ea8cb7e9ac6464664d9e9e7ab4ade","appuri","angel",NA,"2014-08-18",261000
"080ea8cb7e9ac6464664d9e9e7ab4ade","appuri","seed",NA,"2013-04-16",NA
"080ea8cb7e9ac6464664d9e9e7ab4ade","appuri","seed",NA,"2015-06-23",2e+06
"8e1edb2fd1e6598850cdde5a2fccb6f6","appuware",NA,NA,NA,NA
"15a39c6c184a503796d5e153329320eb","appweevr","seed",NA,"2011-01-01",3735292
"fa7b4881a30b66ce11415f53bc2add33","appyzoo","seed",NA,"2011-01-01",NA
"fa7b4881a30b66ce11415f53bc2add33","appyzoo","seed",NA,"2011-06-01",NA
"cba75a7c6ab76ea139e4a396ba048744","aprecia-pharmaceuticals","venture",NA,"2016-01-27",3.5e+07
"cba75a7c6ab76ea139e4a396ba048744","aprecia-pharmaceuticals","debt_financing",NA,"2012-11-10",4e+06
"cba75a7c6ab76ea139e4a396ba048744","aprecia-pharmaceuticals","venture",NA,"2011-11-18",25700000
"cba75a7c6ab76ea139e4a396ba048744","aprecia-pharmaceuticals","venture",NA,"2010-01-26",5500000
"cba75a7c6ab76ea139e4a396ba048744","aprecia-pharmaceuticals","venture",NA,"2009-05-29",5e+05
"cba75a7c6ab76ea139e4a396ba048744","aprecia-pharmaceuticals","debt_financing",NA,"2013-12-09",14893829
"cba75a7c6ab76ea139e4a396ba048744","aprecia-pharmaceuticals","venture",NA,"2010-12-20",3940402
"cba75a7c6ab76ea139e4a396ba048744","aprecia-pharmaceuticals","venture",NA,"2007-05-18",139000
"cba75a7c6ab76ea139e4a396ba048744","aprecia-pharmaceuticals","debt_financing",NA,"2015-08-31",38750000
"0bb3c3efa2c4ed11ef8b8865adaf69b4","apredica",NA,NA,NA,NA
"a6b3e098c9b05bdc35bceed4186651c6","apricus-biosciences",NA,NA,NA,NA
"fd641ca8619dc4207ef9853022c6a9c6","apriori-2",NA,NA,NA,NA
"c7c3b54a011fce095ec1f5a160d259a4","apropose","seed",NA,"2014-09-11",1875000
"9b30e2033dfc9a2cd2bce90ed8d60363","apsalar","venture","C","2015-11-19",8e+06
"9b30e2033dfc9a2cd2bce90ed8d60363","apsalar","venture","b","2013-08-15",9e+06
"9b30e2033dfc9a2cd2bce90ed8d60363","apsalar","seed",NA,"2010-11-01",8e+05
"9b30e2033dfc9a2cd2bce90ed8d60363","apsalar","venture","a","2011-09-13",5e+06
"482b1a387cfbb3f5b8b53658c543361c","apsara-therapeutics","debt_financing",NA,"2014-02-27",250000
"482b1a387cfbb3f5b8b53658c543361c","apsara-therapeutics","debt_financing",NA,"2014-03-31",750000
"d7b5b66553bdf462f2f718751b58fadc","apse","debt_financing",NA,"2013-10-29",667139
"d7b5b66553bdf462f2f718751b58fadc","apse","seed",NA,"2012-01-01",NA
"d7b5b66553bdf462f2f718751b58fadc","apse","seed",NA,"2015-03-04",350000
"d7b5b66553bdf462f2f718751b58fadc","apse","venture","1","2015-12-01",1e+05
"8e69ee793b97ecb90b3fda5ab26ad986","apstrata","venture",NA,"2010-11-03",1200000
"035743da4a5005c773f3f11d7927f129","apt-pharmaceuticals","venture","A","2007-10-05",2.2e+07
"035743da4a5005c773f3f11d7927f129","apt-pharmaceuticals","venture","a","2008-09-30",3.2e+07
"a7cb722891b0116739d452b72d71941d","apta-biosciences","angel",NA,"2015-07-27",1497771.7045
"a7cb722891b0116739d452b72d71941d","apta-biosciences","angel",NA,"2014-03-17",3078681.1041
"bd2bc0630bd91a4f12c4b13757682ad4","aptacam","undisclosed",NA,"2014-12-01",41250
"8e18be99a0683d1d65c22be673925fef","aptalis","seed",NA,"2011-09-02",170466
"6ecf497547526269563f285859a63c4e","aptamer-group",NA,NA,NA,NA
"e287a96eabbec5498ab91d9973774c18","aptamir-therapeutics","venture",NA,"2015-09-18",3e+06
"5ff70abc3d03043614591fa852df5f1b","aptech-computer-systems",NA,NA,NA,NA
"74b2ab7b0696c2ef61fcd794cac212f3","apthera",NA,NA,NA,NA
"1c33ed2ea0ea2299e0b7cc7b6fec4fa5","aptidata","debt_financing",NA,"2012-01-11",450000
"1c33ed2ea0ea2299e0b7cc7b6fec4fa5","aptidata","angel",NA,"2012-08-28",750000
"7a7a9ed28299d5f35ab859364b5b714c","aptiv-solutions","debt_financing",NA,"2012-04-30",5660000
"edc9e0fea6fc76863f0b45efe6e43618","apu-solutions","debt_financing",NA,"2009-09-08",359742
"fd7af9226c301275e68fd37507d8511e","aqdot","venture","B","2015-09-15",NA
"fd7af9226c301275e68fd37507d8511e","aqdot","venture","a","2013-08-20",NA
"6d80c55cb060df894fcd20d18bc28a45","aqua-pharmaceuticals",NA,NA,NA,NA
"397f92c6b22e4d350ab86f92bdff4ece","aqua-tools","venture",NA,"2010-08-27",8899100
"fef82d7398f3279bdb169241b1ec9e39","aquabounty-technologies","post_ipo_equity",NA,"2014-03-31",1e+07
"fef82d7398f3279bdb169241b1ec9e39","aquabounty-technologies","venture",NA,"2015-07-09",3e+06
"6ce30c3679196d3e684f6ea3e59010d2","aquacote",NA,NA,NA,NA
"30a608688f0aecc2337ed2a592bd2852","aquapharm-biodiscovery","venture","b","2007-07-26",8216758.0781
"30a608688f0aecc2337ed2a592bd2852","aquapharm-biodiscovery","venture","b","2005-08-16",1610000
"30a608688f0aecc2337ed2a592bd2852","aquapharm-biodiscovery","venture","c","2010-04-05",6400000
"a69413c7ae760a46d78c2b628744e6b3","aquaphytex",NA,NA,NA,NA
"475639442520ed14fbbb714a173ba6da","aquarisplus-int","equity_crowdfunding",NA,"2014-06-04",NA
"4e081a4520c1f1c0e25422db7eda64e2","aquarius-biotechnologies","venture",NA,"2013-10-15",327260
"0362e3ed3985f02286c3c72b0fcb935d","aquatic-informatics","undisclosed",NA,"2010-04-01",NA
"2fa9ec8c3bc63c3ad8eea00af1585ac3","aquavit-pharmaceuticals","venture",NA,"2012-12-30",329982
"b2bb15a6f067e071667134b6339a93e1","aqueduct-critical-care","venture",NA,"2015-09-04",3712304
"c35132b58a0e7c7cef463a0aad236f6a","aqueous-biomedical","venture",NA,"2009-08-25",2e+05
"ba708376e275d27425ec54ae10952b3a","aquilon-erp-software",NA,NA,NA,NA
"32052ca8d09488b0f25e554ef1263fbc","aquinox-pharmaceuticals","venture","A","2007-06-12",14500000
"32052ca8d09488b0f25e554ef1263fbc","aquinox-pharmaceuticals","venture","b","2010-06-25",3531483
"32052ca8d09488b0f25e554ef1263fbc","aquinox-pharmaceuticals","venture","c","2013-04-03",1.8e+07
"32052ca8d09488b0f25e554ef1263fbc","aquinox-pharmaceuticals","venture","b","2010-06-17",2.5e+07
"32052ca8d09488b0f25e554ef1263fbc","aquinox-pharmaceuticals","venture",NA,"2011-02-12",4724298
"32052ca8d09488b0f25e554ef1263fbc","aquinox-pharmaceuticals","private_equity",NA,"2011-09-21",3536035
"32052ca8d09488b0f25e554ef1263fbc","aquinox-pharmaceuticals","venture",NA,"2010-04-15",4827549
"c49ef3df768757133225fce03c2941ee","aradigm","venture",NA,"2010-06-29",4108777
"5c46541b4bdd63733ba3405fdbc41ed2","aragen-bioscience",NA,NA,NA,NA
"a96edf9d736efaf98ee71403aea16f19","aragon-pharmaceuticals","venture","d","2012-10-04",5e+07
"a96edf9d736efaf98ee71403aea16f19","aragon-pharmaceuticals","venture","c","2012-03-06",4.2e+07
"a96edf9d736efaf98ee71403aea16f19","aragon-pharmaceuticals","venture","b","2010-04-22",2.2e+07
"a96edf9d736efaf98ee71403aea16f19","aragon-pharmaceuticals","venture","a","2009-05-27",8e+06
"b74bf16bee27364e05043857b9415f5b","aragorn-technologies",NA,NA,NA,NA
"63d88f3785f4b30c4a0a8b388ad72f2e","araim-pharmaceuticals","venture",NA,"2014-11-17",4e+06
"ae741f61caf83a44e9ba3bbfd058c0b6","aranca",NA,NA,NA,NA
"9a2f2db2fc831b73388bced299e22c20","aranex-biotech","venture",NA,"2015-04-30",NA
"a813d17351767617717b45a17ebfa279","aratana-therapeutics","post_ipo_debt",NA,"2015-12-13",4e+07
"a813d17351767617717b45a17ebfa279","aratana-therapeutics","venture","1","2013-01-31",1.2e+07
"a813d17351767617717b45a17ebfa279","aratana-therapeutics","venture","1","2011-01-07",2e+07
"a813d17351767617717b45a17ebfa279","aratana-therapeutics","venture","1","2011-12-07",1.5e+07
"a813d17351767617717b45a17ebfa279","aratana-therapeutics","venture",NA,"2013-10-24",29750000
"60491f4e2d4ddb5898095a757f981e9d","arax-capital-partners",NA,NA,NA,NA
"e1ac2b22b8db968d7559a49ba727629c","arbitrize-llc",NA,NA,NA,NA
"6bafb8183db175f6908621deabd59c02","arbor-pharmaceuticals","venture","b","2010-11-11",34800000
"f772ef7a123f8eceb98edd32a3c2269b","arborgen",NA,NA,NA,NA
